# t	v1	v2
0.007660	1.185013	1.473761
0.007670	1.185697	1.474203
0.007680	1.186380	1.474644
0.007690	1.187063	1.475084
0.007700	1.187745	1.475525
0.007710	1.188426	1.475964
0.007720	1.189107	1.476404
0.007730	1.189787	1.476843
0.007740	1.190466	1.477282
0.007750	1.191145	1.477721
0.007760	1.191823	1.478159
0.007770	1.192500	1.478597
0.007780	1.193177	1.479035
0.007790	1.193853	1.479472
0.007800	1.194528	1.479909
0.007810	1.195203	1.480346
0.007820	1.195877	1.480782
0.007830	1.196551	1.481218
0.007840	1.197224	1.481653
0.007850	1.197896	1.482089
0.007860	1.198568	1.482524
0.007870	1.199239	1.482958
0.007880	1.199909	1.483393
0.007890	1.200579	1.483827
0.007900	1.201248	1.484260
0.007910	1.201917	1.484694
0.007920	1.202585	1.485127
0.007930	1.203252	1.485560
0.007940	1.203919	1.485992
0.007950	1.204585	1.486424
0.007960	1.205250	1.486856
0.007970	1.205915	1.487287
0.007980	1.206579	1.487718
0.007990	1.207243	1.488149
0.008000	1.207906	1.488579
0.008010	1.208568	1.489010
0.008020	1.209230	1.489439
0.008030	1.209891	1.489869
0.008040	1.210552	1.490298
0.008050	1.211212	1.490727
0.008060	1.211871	1.491155
0.008070	1.212530	1.491584
0.008080	1.213188	1.492011
0.008090	1.213845	1.492439
0.008100	1.214502	1.492866
0.008110	1.215158	1.493293
0.008120	1.215814	1.493720
0.008130	1.216469	1.494146
0.008140	1.217123	1.494572
0.008150	1.217777	1.494998
0.008160	1.218431	1.495423
0.008170	1.219083	1.495848
0.008180	1.219735	1.496273
0.008190	1.220387	1.496697
0.008200	1.221038	1.497121
0.008210	1.221688	1.497545
0.008220	1.222337	1.497968
0.008230	1.222987	1.498391
0.008240	1.223635	1.498814
0.008250	1.224283	1.499237
0.008260	1.224930	1.499659
0.008270	1.225577	1.500081
0.008280	1.226223	1.500502
0.008290	1.226869	1.500924
0.008300	1.227514	1.501344
0.008310	1.228158	1.501765
0.008320	1.228802	1.502185
0.008330	1.229445	1.502605
0.008340	1.230087	1.503025
0.008350	1.230729	1.503444
0.008360	1.231371	1.503863
0.008370	1.232012	1.504282
0.008380	1.232652	1.504701
0.008390	1.233292	1.505119
0.008400	1.233931	1.505536
0.008410	1.234569	1.505954
0.008420	1.235207	1.506371
0.008430	1.235845	1.506788
0.008440	1.236482	1.507205
0.008450	1.237118	1.507621
0.008460	1.237753	1.508037
0.008470	1.238389	1.508452
0.008480	1.239023	1.508868
0.008490	1.239657	1.509283
0.008500	1.240290	1.509697
0.008510	1.240923	1.510112
0.008520	1.241555	1.510526
0.008530	1.242187	1.510940
0.008540	1.242818	1.511353
0.008550	1.243449	1.511766
0.008560	1.244079	1.512179
0.008570	1.244708	1.512592
0.008580	1.245337	1.513004
0.008590	1.245965	1.513416
0.008600	1.246593	1.513828
0.008610	1.247220	1.514239
0.008620	1.247847	1.514650
0.008630	1.248473	1.515061
0.008640	1.249098	1.515471
0.008650	1.249723	1.515881
0.008660	1.250348	1.516291
0.008670	1.250971	1.516701
0.008680	1.251595	1.517110
0.008690	1.252217	1.517519
0.008700	1.252840	1.517928
0.008710	1.253461	1.518336
0.008720	1.254082	1.518744
0.008730	1.254703	1.519152
0.008740	1.255323	1.519559
0.008750	1.255942	1.519966
0.008760	1.256561	1.520373
0.008770	1.257179	1.520780
0.008780	1.257797	1.521186
0.008790	1.258414	1.521592
0.008800	1.259031	1.521997
0.008810	1.259647	1.522403
0.008820	1.260263	1.522808
0.008830	1.260878	1.523213
0.008840	1.261492	1.523617
0.008850	1.262106	1.524021
0.008860	1.262720	1.524425
0.008870	1.263332	1.524829
0.008880	1.263945	1.525232
0.008890	1.264557	1.525635
0.008900	1.265168	1.526037
0.008910	1.265779	1.526440
0.008920	1.266389	1.526842
0.008930	1.266998	1.527244
0.008940	1.267607	1.527645
0.008950	1.268216	1.528046
0.008960	1.268824	1.528447
0.008970	1.269432	1.528848
0.008980	1.270039	1.529248
0.008990	1.270645	1.529648
